Timestamps(ms),AccelX,AccelY,AccelZ
118069,-0.2801,1.3575,10.9056
118108,-0.2610,1.3767,10.8960
118150,-0.2921,1.3886,10.9559
118260,-0.3448,1.3647,10.9200
118298,-0.3232,1.4150,10.9343
118336,-0.3519,1.3527,10.8816
118374,-0.3112,1.3479,10.8960
118412,-0.3089,1.3312,11.0109
118450,-0.2969,1.3503,11.0061
118487,-0.2993,1.3384,10.8960
118597,-0.3472,1.2929,10.8984
118635,-0.3519,1.3575,10.9008
118673,-0.2753,1.3599,10.8481
118711,-0.2682,1.4389,10.9032
118749,-0.2873,1.4030,10.8122
118787,-0.2945,1.3910,10.9176
118896,-0.2777,1.4150,10.9511
118934,-0.2969,1.4126,10.8864
118972,-0.2825,1.3360,10.9343
119010,-0.3184,1.3288,10.9678
119048,-0.2921,1.3910,10.8529
119086,-0.2777,1.3431,10.8984
119195,-0.3472,1.3719,10.9918
119233,-0.3280,1.3479,10.8529
119271,-0.2897,1.3910,10.9439
119309,-0.2921,1.3886,10.9271
119347,-0.2777,1.3862,10.8840
119385,-0.3328,1.3455,10.9942
119493,-0.2993,1.3886,10.9200
119531,-0.3472,1.3767,10.8433
119569,-0.3519,1.3503,11.0085
119607,-0.3400,1.4413,10.9247
119645,-0.3184,1.3719,10.9535
119683,-0.3352,1.3599,10.8457
119789,-0.2801,1.3599,10.9104
119827,-0.3184,1.3791,10.9774
119865,-0.3184,1.3647,10.9463
119903,-0.3136,1.3240,10.9750
119941,-0.3591,1.3216,10.9319
119979,-0.3041,1.3360,10.9271
120017,-0.2945,1.4413,10.9056
120126,-0.2801,1.4389,10.8936
120164,-0.3256,1.4174,11.0301
120202,-0.2658,1.3767,10.8793
120240,-0.2825,1.3695,10.8721
120278,-0.3041,1.4269,10.8481
120316,-0.3065,1.3719,10.8769
120425,-0.3280,1.3791,10.9056
120464,-0.3256,1.3384,10.9247
120502,-0.3376,1.3958,10.9343
120540,-0.3639,1.3503,11.0085
120578,-0.2993,1.3815,10.9798
120616,-0.2897,1.3408,10.8793
120721,-0.2969,1.3815,10.9319
120759,-0.3591,1.4054,10.9630
120797,-0.3041,1.4317,10.9056
120835,-0.3065,1.3671,10.9678
120873,-0.3256,1.3503,10.9487
120911,-0.2658,1.3695,10.9678
121023,-0.2849,1.4317,10.8433
121062,-0.3280,1.4341,10.9822
121100,-0.2945,1.4102,10.8721
121138,-0.3184,1.3815,10.9511
121176,-0.3352,1.3958,10.9104
121214,-0.3136,1.3910,10.9990
121252,-0.3352,1.3192,10.9630
121361,-0.3089,1.3838,10.9918
121399,-0.2849,1.3288,10.9846
121437,-0.3065,1.3599,10.9966
121475,-0.2298,1.3455,10.9104
121513,-0.2801,1.3982,10.9295
121551,-0.2729,1.3910,10.8745
121656,-0.2921,1.4078,10.8362
121695,-0.2753,1.3575,10.9630
121733,-0.3208,1.3360,10.9104
121771,-0.3232,1.3096,11.0277
121809,-0.3017,1.4485,10.9846
121847,-0.3136,1.3743,10.8936
121885,-0.3807,1.4078,10.9104
121993,-0.3280,1.4198,10.9152
122031,-0.3017,1.3695,10.9678
122069,-0.2753,1.4150,10.9535
122107,-0.3376,1.3431,10.9702
122145,-0.2682,1.4222,10.9463
122183,-0.2801,1.4246,10.9678
122292,-0.3639,1.3312,10.9128
122331,-0.2849,1.3120,10.9271
122369,-0.3256,1.4174,10.8984
122407,-0.3041,1.3647,10.9343
122445,-0.3017,1.3695,10.9846
122483,-0.2610,1.3934,10.9559
122581,-0.2634,1.3312,10.9439
122619,-0.2753,1.3623,10.9247
122657,-0.2251,1.3743,11.0014
122695,-0.2969,1.3503,10.9966
122733,-0.3041,1.4078,10.8649
122771,-0.2729,1.3527,10.8912
122879,-0.2227,1.3791,10.9367
122918,-0.3089,1.4054,10.9511
122956,-0.3017,1.3767,10.8960
122994,-0.2945,1.3791,10.9415
123032,-0.3448,1.3838,10.8984
123070,-0.2179,1.3623,10.9918
123181,-0.3160,1.3288,10.9200
123220,-0.3879,1.3982,10.9822
123258,-0.3089,1.3575,10.8697
123296,-0.2993,1.3455,10.9726
123334,-0.2801,1.3288,10.9702
123373,-0.2753,1.3695,10.9654
123482,-0.2993,1.3767,10.9415
123521,-0.3304,1.3144,10.9295
123559,-0.3280,1.3791,10.9176
123597,-0.3256,1.3671,10.9798
123635,-0.2897,1.3264,10.9463
123673,-0.2801,1.3575,10.9630
123711,-0.3304,1.4222,10.8840
123820,-0.3543,1.3599,11.0205
123859,-0.2658,1.3695,10.9678
123897,-0.2993,1.3982,10.9415
123935,-0.3543,1.3695,10.9990
123973,-0.2897,1.3264,10.8721
124011,-0.3136,1.3336,10.9319
124049,-0.3280,1.3743,10.9630
124159,-0.2993,1.3886,10.9247
124197,-0.3424,1.3982,10.8888
124235,-0.3089,1.3479,10.8864
124273,-0.3687,1.3647,11.0181
124311,-0.3519,1.3503,10.9966
124349,-0.3136,1.3575,10.9080
124457,-0.2753,1.3479,11.0085
124496,-0.3496,1.3360,11.0061
124534,-0.2993,1.3958,10.9511
124573,-0.3663,1.3982,10.9918
124611,-0.3208,1.3575,10.9176
124649,-0.3041,1.3408,10.9463
124761,-0.3950,1.3575,10.8529
124799,-0.3089,1.3791,10.9630
124837,-0.3496,1.4030,10.8338
124875,-0.3136,1.4030,10.9223
124913,-0.2873,1.3719,11.0181
124951,-0.2777,1.4269,10.9487
125059,-0.3089,1.4078,10.9630
125098,-0.3328,1.3838,10.9008
125136,-0.2969,1.3527,10.9032
125174,-0.3304,1.3312,10.8721
125212,-0.2921,1.3551,10.9726
125250,-0.3280,1.3647,10.9654
125359,-0.3352,1.4078,10.9200
125397,-0.3304,1.4557,11.0229
125435,-0.3400,1.3838,10.8433
125473,-0.3208,1.3431,10.9128
125511,-0.2705,1.3671,10.8673
125549,-0.3089,1.4365,10.9630
125587,-0.2705,1.3455,10.8816
125699,-0.3208,1.3144,10.8936
125738,-0.3112,1.4006,10.9415
125776,-0.2993,1.3791,10.8936
125814,-0.2969,1.3838,10.8625
125852,-0.3160,1.3575,10.8984
125890,-0.3328,1.3599,10.9152
125997,-0.3136,1.3743,10.8649
126036,-0.3807,1.4030,10.9152
126074,-0.3112,1.4174,10.9798
126112,-0.3089,1.3623,11.0133
126150,-0.3376,1.3886,10.8194
126189,-0.3328,1.4174,10.9319
126297,-0.3328,1.3743,10.9894
126336,-0.2658,1.3815,10.9343
126374,-0.2873,1.4174,10.9367
126412,-0.3304,1.3575,10.9654
126450,-0.2969,1.3671,10.9223
126488,-0.2729,1.3599,10.8984
126526,-0.3615,1.3623,10.9439
126635,-0.3328,1.3719,10.9463
126674,-0.2945,1.3671,10.9080
126712,-0.2729,1.3767,10.9990
126750,-0.3304,1.3695,10.9678
126788,-0.2873,1.3240,10.8553
126826,-0.2610,1.3288,10.9822
126938,-0.2993,1.3455,10.8912
126977,-0.3352,1.3838,10.8936
127016,-0.2921,1.3479,11.0085
127054,-0.3280,1.4341,10.8529
127092,-0.3112,1.4174,10.9056
127130,-0.2825,1.3815,10.8888
127238,-0.2969,1.3767,10.9295
127277,-0.2801,1.3360,10.9654
127315,-0.2873,1.3838,10.9319
127353,-0.2993,1.3384,10.8601
127392,-0.3280,1.3791,10.8338
127430,-0.3136,1.3503,10.9319
127527,-0.3352,1.4198,10.9630
127566,-0.2634,1.3096,10.8601
127604,-0.3208,1.3623,10.9176
127642,-0.3136,1.3767,10.9439
127680,-0.3280,1.3886,10.8816
127719,-0.3112,1.3575,10.8625
127827,-0.2801,1.3408,10.8840
127866,-0.3783,1.3862,10.8625
127904,-0.3711,1.4246,10.8601
127942,-0.3424,1.3479,10.8936
127980,-0.2897,1.3886,10.8936
128018,-0.3328,1.3647,10.9319
128056,-0.2179,1.3671,10.9654
128166,-0.2969,1.3647,10.9056
128204,-0.3352,1.3910,10.9295
128242,-0.3208,1.3886,10.9750
128280,-0.3352,1.3719,11.0229
128318,-0.3543,1.3958,10.9367
128356,-0.2993,1.3934,10.8433
128465,-0.2921,1.3743,10.9798
128504,-0.3472,1.3168,11.0325
128542,-0.3424,1.4054,10.8721
128581,-0.3424,1.4461,10.9415
128619,-0.2921,1.3838,10.9439
128657,-0.3352,1.3647,10.8840
128765,-0.2993,1.4078,11.0181
128804,-0.3280,1.3479,10.9200
128842,-0.3352,1.3767,10.8984
128880,-0.3112,1.3527,10.8769
128918,-0.2466,1.3719,10.9391
128957,-0.2945,1.3719,10.8625
129065,-0.3160,1.3336,10.9750
129104,-0.4070,1.4126,10.9319
129142,-0.3591,1.3767,10.8673
129180,-0.2634,1.3599,10.9367
129218,-0.3376,1.3479,10.9128
129256,-0.3328,1.3934,10.8840
129294,-0.3496,1.4006,10.9535
129403,-0.2897,1.3551,10.8409
129442,-0.3089,1.3479,10.9152
129480,-0.2993,1.4030,10.8721
129518,-0.3184,1.4150,10.8912
129556,-0.3160,1.3623,10.9247
129594,-0.3065,1.4150,10.9343
129699,-0.3232,1.3551,10.8912
129738,-0.2442,1.4006,10.9032
129777,-0.2849,1.4198,11.0540
129815,-0.3496,1.4341,10.9104
129853,-0.2801,1.3623,10.8816
129891,-0.3807,1.3791,10.9990
129929,-0.2873,1.4078,10.9128
130038,-0.3376,1.4102,10.9319
130077,-0.2705,1.3623,10.8960
130115,-0.2610,1.3503,11.0014
130153,-0.2945,1.3408,10.9295
130192,-0.2777,1.3599,11.0325
130230,-0.3304,1.3671,10.9583
130342,-0.3472,1.3743,10.9319
130381,-0.3160,1.3192,10.9056
130419,-0.3472,1.3120,10.9271
130457,-0.2921,1.3958,10.9463
130495,-0.3184,1.4293,10.9271
130533,-0.2945,1.3934,10.9247
130643,-0.3304,1.3599,10.8888
130682,-0.3424,1.3575,10.9583
130720,-0.3017,1.4126,10.9200
130758,-0.3160,1.3024,10.9343
130796,-0.2945,1.3791,10.9774
130834,-0.3400,1.3575,10.8816
130946,-0.2921,1.3862,10.9056
130985,-0.3112,1.3360,10.8745
131024,-0.3112,1.3719,10.9439
131062,-0.2801,1.3982,10.9319
131100,-0.3400,1.2977,11.0492
131138,-0.2777,1.2929,10.9223
131246,-0.2586,1.3982,10.8314
131285,-0.3352,1.3527,10.9678
131323,-0.2634,1.3958,10.9271
131361,-0.3472,1.3001,10.9056
131400,-0.2849,1.3743,10.9894
131438,-0.3376,1.3647,10.9319
131546,-0.2825,1.3575,10.9415
131585,-0.2849,1.3551,11.0061
131623,-0.3711,1.3862,10.8984
131661,-0.3352,1.4317,10.9032
131699,-0.2753,1.3599,10.8649
131737,-0.2993,1.3096,11.0085
131844,-0.2945,1.4126,10.8984
131883,-0.3400,1.3934,11.0205
131921,-0.2490,1.4150,10.9702
131959,-0.3448,1.3264,10.8386
131997,-0.3472,1.4317,10.8553
132035,-0.3017,1.3886,10.8673
132073,-0.3496,1.3695,10.9535
132111,-0.3448,1.3982,10.9223
132220,-0.3352,1.3838,10.9104
132259,-0.3136,1.3910,10.8266
132297,-0.3424,1.3384,10.9104
132335,-0.3136,1.3767,10.9846
132373,-0.3136,1.3982,10.8936
132411,-0.2993,1.3503,10.8960
132508,-0.3208,1.4341,10.9367
132547,-0.2849,1.3886,10.9319
132586,-0.3041,1.3767,10.9152
132624,-0.3112,1.4126,10.9128
132662,-0.2993,1.3575,10.9080
132700,-0.3280,1.4653,10.8984
132810,-0.3280,1.4102,10.9702
132848,-0.3591,1.3503,10.8553
132886,-0.2897,1.3934,10.9559
132924,-0.3208,1.3096,10.9559
132963,-0.3591,1.3551,10.9104
133001,-0.2705,1.3551,10.9726
133137,-0.3519,1.3767,10.9846
133176,-0.2466,1.3647,10.9295
133214,-0.3089,1.4030,10.8864
133252,-0.2945,1.3072,10.9463
133290,-0.2921,1.3647,10.8793
133328,-0.2993,1.3671,10.9271
133468,-0.2849,1.4006,10.9990
133507,-0.3184,1.3408,10.9152
133545,-0.3136,1.2163,11.3054
133583,-0.3208,1.3551,10.8553
133621,-0.2705,1.3791,10.9200
133659,-0.3376,1.3575,10.8577
133764,-0.2634,1.4389,10.9080
133803,-0.2418,1.4389,10.8505
133842,-0.3136,1.3575,10.9678
133880,-0.2729,1.4724,10.1442
133918,-0.2251,0.9457,10.7404
133956,-0.3424,1.1468,10.9678
133994,-0.4405,1.5850,10.2113
134130,-0.2466,1.6209,10.0245
134169,-0.3424,1.3360,10.9678
134207,-0.3591,1.3623,10.9750
134245,-0.3424,1.3479,11.0205
134284,-0.3855,1.3144,10.8242
134322,-0.3065,1.3024,11.0014
134462,-0.2993,1.3815,11.0133
134501,-0.3519,1.4269,10.8769
134539,-0.2801,1.3862,10.9702
134577,-0.3735,1.3599,10.9487
134615,-0.3352,1.4269,10.8553
134653,-0.3376,1.3671,10.9463
134790,-0.3328,1.3455,10.9152
134829,-0.3017,1.3815,10.9630
134867,-0.3112,1.3647,10.9056
134905,-0.3926,1.3862,10.9822
134943,-0.2873,1.4006,11.0229
134981,-0.3376,1.3575,10.9343
135019,-0.3687,1.3982,10.9391
135156,-0.3089,1.3144,10.9200
135195,-0.3065,1.3743,10.9319
135233,-0.2969,1.3503,11.0181
135271,-0.3184,1.3958,10.9559
135309,-0.3711,1.3551,10.9654
135347,-0.2610,1.3551,10.9535
135487,-0.3352,1.3647,10.8673
135526,-0.3903,1.3623,10.8984
135564,-0.3280,1.3958,10.9056
135603,-0.3256,1.3312,10.9200
135641,-0.3424,1.3695,10.9846
135679,-0.3687,1.4533,10.9223
135788,-0.3328,1.3910,10.9223
135827,-0.2610,1.3815,10.9774
135865,-0.3328,1.3168,10.8936
135903,-0.3543,1.4700,10.7284
135941,-0.3041,1.4246,10.7883
135980,-0.3639,1.3288,11.0014
136018,-0.3424,1.3288,10.8816
136157,-0.3496,1.4030,10.9750
136196,-0.3759,1.3264,10.9200
136234,-0.3472,1.4054,10.9128
136272,-0.3663,1.3671,10.8673
136310,-0.2705,1.3072,10.9559
136348,-0.3184,1.2905,10.8721
136484,-0.3639,1.3886,10.9152
136523,-0.3017,1.3360,10.9798
136561,-0.2634,1.3958,11.0373
136599,-0.2753,1.3599,10.9535
136637,-0.3184,1.3527,10.8793
136675,-0.3831,1.3647,10.9654
136812,-0.3591,1.3503,10.9223
136851,-0.3065,1.3264,10.9415
136890,-0.3089,1.3647,11.0253
136928,-0.2993,1.3408,10.9295
136966,-0.3160,1.3527,10.9774
137004,-0.3136,1.3743,10.9678
137142,-0.1484,1.3144,11.3557
137181,-0.2753,1.3886,10.8601
137219,-0.3472,1.3575,10.9607
137257,-0.3065,1.4222,10.8529
137296,-0.3543,1.3360,10.9894
137334,-0.3280,1.3575,10.9247
137471,-0.3543,1.3767,10.9247
137510,-0.3232,1.3958,10.8649
137548,-0.3256,1.3240,10.9942
137586,-0.2849,1.3719,11.0157
137624,-0.3184,1.3288,10.8864
137662,-0.3280,1.3958,10.8864
137791,-0.2849,1.3360,10.9511
137830,-0.3112,1.4078,10.9176
137868,-0.3136,1.3072,10.9607
137906,-0.2801,1.3815,10.8697
137944,-0.2921,1.3240,10.9008
137982,-0.3807,1.2857,10.9654
138020,-0.2945,1.4030,10.9966
138129,-0.2777,1.3264,10.9391
138168,-0.3567,1.3719,10.8912
138206,-0.3448,1.3575,10.8840
138244,-0.2969,1.3719,10.8888
138282,-0.3112,1.3144,10.9678
138320,-0.3376,1.3886,10.9607
138358,-0.2777,1.3192,11.0636
138495,-0.3519,1.3336,10.9439
138534,-0.3376,1.3551,10.9607
138572,-0.2945,1.3791,10.8936
138611,-0.3065,1.3216,10.8457
138649,-0.3376,1.3551,10.9271
138687,-0.3208,1.3575,10.9343
138827,-0.3519,1.3862,10.9295
138866,-0.3472,1.4078,10.9966
138904,-0.3041,1.3838,10.8912
138942,-0.3232,1.3431,10.8816
138980,-0.3232,1.3958,11.0205
139019,-0.3496,1.3791,10.9798
139158,-0.3232,1.3695,10.8936
139197,-0.3136,1.3838,10.9894
139235,-0.2921,1.3192,10.9654
139273,-0.3184,1.3647,10.9415
139311,-0.3184,1.3743,10.9152
139349,-0.3639,1.3862,10.9607
139490,-0.3376,1.3647,10.9008
139529,-0.3280,1.3072,10.8936
139567,-0.2753,1.3743,10.8936
139605,-0.3089,1.3360,10.9774
139643,-0.2777,1.2977,10.9176
139681,-0.3448,1.4437,10.9463
139820,-0.3879,1.4102,10.9463
139859,-0.3328,1.3958,10.8625
139897,-0.3424,1.3120,10.9056
139936,-0.3112,1.3048,10.9774
139974,-0.4022,1.3647,10.9822
140012,-0.3208,1.4150,10.9008
140117,-0.3232,1.3958,10.9176
140156,-0.3232,1.3719,10.9008
140194,-0.3496,1.3791,10.8912
140232,-0.3160,1.3240,10.8409
140270,-0.3136,1.3671,10.9391
140309,-0.2873,1.3719,10.9391
140347,-0.3639,1.3767,10.8409
140482,-0.3352,1.3934,10.9176
140521,-0.2801,1.3312,10.8673
140559,-0.3136,1.3216,10.9008
140597,-0.2897,1.3312,11.0397
140635,-0.3232,1.3575,10.9343
140673,-0.3496,1.3815,10.9415
140812,-0.3280,1.2929,10.9295
140851,-0.3472,1.3862,10.9008
140889,-0.3472,1.3575,10.9822
140927,-0.3615,1.3647,10.8960
140965,-0.3831,1.3886,10.9487
141003,-0.2969,1.3862,10.9463
141041,-0.3400,1.3168,10.9056
141178,-0.3879,1.3910,10.9008
141217,-0.3352,1.3838,10.9247
141255,-0.3448,1.4150,11.0349
141293,-0.3280,1.3336,11.0397
141331,-0.3687,1.3288,10.9343
141369,-0.3567,1.4557,10.9798
141511,-0.3328,1.3192,10.9798
141550,-0.2945,1.3958,10.9200
141588,-0.3304,1.3743,10.9176
141627,-0.3376,1.3934,10.8457
141665,-0.3376,1.3503,10.9056
141703,-0.2801,1.3168,10.9391
141828,-0.2801,1.3958,10.9295
141867,-0.3496,1.4509,10.8673
141905,-0.3591,1.3791,11.0229
141943,-0.2705,1.3838,10.9032
141981,-0.2873,1.4174,10.8409
142020,-0.3376,1.3479,10.9391
142149,-0.3400,1.3886,10.9367
142188,-0.3831,1.4102,10.9176
142226,-0.3735,1.4150,10.9559
142264,-0.3017,1.3623,10.9439
142302,-0.3400,1.4030,10.8505
142340,-0.3448,1.3862,10.8984
142435,-0.3639,1.3719,10.9200
142474,-0.3735,1.3743,10.9152
142512,-0.3280,1.3168,10.9678
142550,-0.3160,1.4006,10.8960
142588,-0.3328,1.3288,11.0301
142626,-0.3472,1.3982,10.8840
142664,-0.3304,1.3503,10.8074
142789,-0.2969,1.3934,10.9104
142828,-0.3328,1.3815,10.8864
142867,-0.2969,1.3408,10.8864
142905,-0.2897,1.3767,10.9391
142943,-0.3160,1.3695,10.9104
142981,-0.2729,1.3336,10.9630
143106,-0.2729,1.3982,10.9535
143145,-0.2993,1.3695,10.9942
143183,-0.3280,1.2857,11.0109
143221,-0.3448,1.4365,10.8936
143259,-0.3735,1.3743,11.0061
143298,-0.3280,1.3862,10.8601
143423,-0.3543,1.3312,10.9654
143462,-0.2969,1.3815,10.9367
143500,-0.3663,1.3168,10.9798
143538,-0.3448,1.3408,10.9798
143576,-0.3328,1.3312,10.9750
143614,-0.3472,1.3982,10.9654
143653,-0.3136,1.3575,10.9990
143778,-0.3352,1.3360,10.9056
143817,-0.3448,1.4174,10.9391
143855,-0.3735,1.4174,10.8170
143893,-0.3280,1.3431,10.9128
143931,-0.2921,1.3575,10.9511
143969,-0.2801,1.4150,10.8840
144097,-0.3591,1.3408,10.8793
144136,-0.3208,1.3838,10.9200
144175,-0.3328,1.3312,10.9439
144213,-0.3041,1.3958,10.9056
144251,-0.3184,1.4461,10.9678
144289,-0.3615,1.3623,11.0014
144425,-0.3591,1.3719,10.9702
144464,-0.3663,1.3192,10.9463
144502,-0.3160,1.4030,10.9128
144540,-0.2777,1.3886,10.8960
144579,-0.3065,1.3312,10.9415
144617,-0.3424,1.3695,10.9080
144726,-0.3304,1.3719,10.8816
144765,-0.3089,1.3072,10.9056
144804,-0.3184,1.3934,10.9367
144842,-0.3089,1.4006,10.9607
144880,-0.3424,1.4222,10.9247
144918,-0.3687,1.3623,10.8673
144957,-0.3400,1.3623,10.9367
145092,-0.3400,1.3767,10.9200
145131,-0.3424,1.3934,10.9176
145170,-0.2682,1.3623,10.8840
145208,-0.3591,1.3647,10.8505
145247,-0.3065,1.3312,10.9774
145285,-0.3615,1.3384,10.9271
145420,-0.3160,1.3431,10.9032
145459,-0.3400,1.3671,10.9367
145498,-0.2993,1.3958,10.9798
145537,-0.3065,1.3719,10.9583
145576,-0.3136,1.3695,10.9511
145615,-0.2801,1.3647,10.8816
145751,-0.3041,1.3575,10.8793
145790,-0.3184,1.4030,10.8457
145829,-0.2729,1.3958,10.9870
145868,-0.3112,1.3479,11.0181
145907,-0.3232,1.3479,10.9223
145946,-0.3112,1.3671,10.9032
146083,-0.3448,1.3384,10.9702
146122,-0.3041,1.3647,10.8577
146161,-0.4214,1.3527,10.9032
146200,-0.3400,1.4054,10.8984
146239,-0.3136,1.3431,10.9104
146278,-0.3519,1.3958,10.9702
146417,-0.2682,1.3479,10.9535
146456,-0.3735,1.3910,10.9990
146495,-0.3424,1.3599,10.9535
146534,-0.2705,1.3408,10.8816
146573,-0.2729,1.3527,10.9822
146612,-0.2514,1.4102,10.9774
146652,-0.3400,1.4078,10.9176
146747,-0.3184,1.3647,10.9008
146786,-0.3280,1.3264,11.0085
146825,-0.3855,1.3599,10.9846
146864,-0.3280,1.3886,10.9271
146903,-0.2993,1.3743,10.9798
146942,-0.2801,1.3623,10.8338
146981,-0.3855,1.3838,10.9894
147107,-0.3041,1.3336,10.9798
147146,-0.3232,1.3575,10.9343
147185,-0.3184,1.3958,10.8912
147224,-0.3519,1.4150,10.8769
147263,-0.2729,1.4126,10.9846
147302,-0.3328,1.4293,10.9846
147428,-0.3591,1.3815,10.9463
147468,-0.2921,1.3599,10.9008
147507,-0.3017,1.3384,10.9535
147546,-0.3543,1.3815,10.9343
147585,-0.3448,1.4030,11.0133
147624,-0.2873,1.3431,10.9367
147750,-0.3591,1.2641,10.9654
147789,-0.2682,1.3862,10.9080
147828,-0.3472,1.3695,10.9942
147867,-0.3855,1.3767,10.9032
147906,-0.1389,1.9058,11.0636
147946,-0.2610,1.2977,10.9583
148074,-0.3136,1.4078,10.9942
148113,-0.3065,1.4006,10.9223
148152,-0.2753,1.3862,10.9439
148191,-0.3472,1.3838,10.9080
148230,-0.3496,1.3503,10.9319
148269,-0.3065,1.3671,10.9367
148395,-0.3112,1.4413,10.9319
148435,-0.3496,1.4102,10.9918
148475,-0.2873,1.4126,11.0085
148514,-0.3232,1.3288,10.9822
148553,-0.3208,1.3982,10.9942
148592,-0.2921,1.3862,10.9654
148718,-0.3041,1.3671,10.8601
148758,-0.3065,1.3958,10.9487
148797,-0.3615,1.3623,10.9271
148836,-0.2753,1.3743,10.8505
148875,-0.2682,1.3455,10.8745
148914,-0.3328,1.3815,10.8457
149020,-0.3136,1.3791,10.9223
149060,-0.2969,1.3886,10.9583
149099,-0.3591,1.3336,10.9223
149138,-0.3376,1.3455,10.9319
149177,-0.3639,1.3958,10.9463
149216,-0.3687,1.3479,10.9176
149256,-0.3089,1.4030,10.8601
149393,-0.2849,1.3886,10.9487
149433,-0.3065,1.3288,10.8769
149472,-0.3256,1.3791,10.9247
149511,-0.3184,1.3910,10.9630
149550,-0.3400,1.3455,10.9630
149589,-0.3496,1.3767,10.9080
149629,-0.2777,1.3671,10.8888
149770,-0.3855,1.3886,10.9559
149810,-0.3136,1.3551,10.9583
149849,-0.3041,1.4078,10.9295
149888,-0.2897,1.3791,10.9750
149927,-0.2729,1.2977,10.9439
149966,-0.2705,1.3599,10.9223
150107,-0.3496,1.3767,10.9223
150147,-0.2849,1.3910,10.9439
150187,-0.3472,1.3623,10.9583
150226,-0.3041,1.3982,10.9080
150265,-0.3256,1.3240,10.8840
150304,-0.3065,1.3767,10.8553
150442,-0.3496,1.3575,10.9918
150482,-0.3543,1.3551,10.9056
150521,-0.2849,1.4054,10.9535
150560,-0.3136,1.3503,10.9750
150600,-0.3352,1.3144,10.8888
150639,-0.3472,1.4054,10.9750
150780,-0.3065,1.3767,10.8984
150820,-0.2873,1.4389,10.8194
150859,-0.2897,1.3288,10.8673
150898,-0.3448,1.4030,10.8577
150937,-0.3639,1.3455,10.9343
150977,-0.3136,1.3216,10.9583
151086,-0.2969,1.3934,11.0205
151126,-0.2921,1.3455,10.9702
151165,-0.3735,1.4030,10.9056
151204,-0.2897,1.3862,10.9367
151243,-0.2897,1.3719,10.9774
151282,-0.3041,1.3743,10.8912
151321,-0.3184,1.3719,10.9104
151462,-0.3376,1.3455,10.9391
151502,-0.3184,1.3647,10.9846
151541,-0.3496,1.3551,10.9487
151580,-0.3041,1.3168,10.9415
151619,-0.2682,1.3408,10.9559
151658,-0.3136,1.3767,10.8984
151796,-0.3400,1.3958,10.9726
151836,-0.3089,1.3838,10.9032
151875,-0.3448,1.4174,10.8769
151914,-0.3232,1.3815,10.9152
151954,-0.3400,1.4293,10.9032
151993,-0.3136,1.3479,10.9702
152134,-0.2586,1.3719,10.9918
152174,-0.3974,1.3288,10.9535
152213,-0.2849,1.4030,11.0181
152252,-0.2993,1.3144,10.9271
152291,-0.3519,1.3767,10.9200
152330,-0.3783,1.3384,10.9630
152472,-0.2993,1.3815,10.9271
152512,-0.2849,1.4533,10.9008
152551,-0.3017,1.4078,10.9894
152590,-0.2945,1.3910,10.9391
152629,-0.3112,1.3647,10.9774
152668,-0.3639,1.3647,10.9583
152707,-0.3136,1.2857,10.9702
152838,-0.3041,1.3958,11.0038
152878,-0.3184,1.3479,10.9798
152917,-0.3352,1.3695,10.8840
152956,-0.2873,1.3958,10.8840
152995,-0.3304,1.4126,10.8505
153034,-0.2849,1.3791,10.9966
153172,-0.3184,1.3288,10.9080
153212,-0.3089,1.3312,10.8816
153251,-0.3280,1.3551,10.9032
153291,-0.3304,1.3767,10.9798
153330,-0.3328,1.4078,10.9391
153369,-0.3089,1.3168,10.9056
153476,-0.3065,1.3048,10.9439
153516,-0.2849,1.3431,10.9511
153555,-0.3065,1.3240,10.9798
153594,-0.3424,1.3886,10.9200
153633,-0.2538,1.3886,10.9080
153673,-0.2729,1.3048,10.9559
153712,-0.3280,1.3384,10.9822
153849,-0.2729,1.3982,10.9583
153889,-0.3256,1.3767,10.9032
153928,-0.2418,1.3934,10.9343
153967,-0.2849,1.4509,10.9511
154006,-0.3089,1.3360,11.0349
154046,-0.2825,1.4198,10.9176
154183,-0.3136,1.3767,11.0085
154223,-0.2490,1.3695,10.9391
154262,-0.3543,1.3934,10.9511
154301,-0.3424,1.3910,10.8290
154340,-0.3759,1.3240,10.9391
154379,-0.3232,1.3455,10.8673
154517,-0.3639,1.3838,10.9463
154557,-0.3112,1.3671,10.9128
154597,-0.3136,1.3671,10.8146
154636,-0.3663,1.3479,10.8170
154675,-0.3591,1.3767,10.8816
154714,-0.3184,1.4006,10.9583
154850,-0.2849,1.4030,10.9223
154890,-0.2729,1.3431,10.9367
154929,-0.3567,1.3815,10.8649
154968,-0.2658,1.3336,10.9654
155008,-0.2562,1.3862,10.9223
155047,-0.3065,1.4054,10.9415
155154,-0.3687,1.3408,10.9223
155194,-0.2370,1.5586,10.8936
155234,-0.1844,1.5778,10.9128
155273,-0.2322,1.6281,10.8026
155313,-0.3065,1.5203,10.8098
155352,-0.3448,1.5227,10.6973
155392,-0.3232,1.4581,11.1043
155532,-0.3041,1.4461,10.7308
155572,-0.3424,1.4389,10.8218
155611,-0.3567,1.3527,10.8721
155651,-0.2753,1.3934,10.9295
155690,-0.3472,1.3360,10.9439
155729,-0.3328,1.3982,10.9295
155769,-0.3041,1.3838,10.9032
155907,-0.3352,1.3264,10.9750
155947,-0.3089,1.3527,10.9152
155987,-0.3112,1.3767,10.8529
156026,-0.3184,1.3743,11.0349
